"ID","START","LEN","Entity","Sentence","URL","Annot1","Annot2","Annot3","Annot4","Annot5"
13161,1,2,"Bene Géza","Bene Géza azt állítja: a helyszínen jelen lévõ összesen mintegy félszáz aktivistájuk és szimpatizánsuk - akik vegyesen hajléktalanok illetve nem azok - nem tanúsított ellenállást a rendõri intézkedés közben, amelyet nem értenek.","http://lmp678.blog.hu/2010/05/13/rendorsegi_erodemonstracio_a_kilakoltatasi_szolidaritas_elolancaval_szemben",0,0,0,0,0
13162,1,2,"Matolcsy György","Matolcsy György, az Orbán-kormány leendõ nemzetgazdasági minisztere a TV2 Mokka címû mûsorban múlt pénteken azt mondta egy kérdésre válaszolva: a devizahiteleseknek felkínálják a jelzáloghitelek ""forintosításának"" lehetõségét egy állami devizakövetelési alapon keresztül.","http://hvg.hu/gazdasag/20100511_bankok_devizahitelek",0,0,0,0,0
13163,1,2,"Horváth Krisztina","Horváth Krisztina, a Raiffeisen Bank vezérigazgató-helyettese, mely pénzintézet az egyik legjelentõsebb lakossági hitelállománnyal rendelkezik az országban, elmondta: egyelõre várja a leendõ új kormány konkrét elképzeléseit a devizahitelek forintra átváltásának módozatairól, konkrét feltételeirõl.","http://hvg.hu/gazdasag/20100511_bankok_devizahitelek",0,0,0,0,0
13164,1,2,"Horváth Krisztina","Horváth Krisztina úgy értesült, hogy ez a vélemény alakult ki Matolcsy György leendõ nemzetgazdasági miniszter felvetésével kapcsolatban a bankszövetség szakemberei között is.","http://hvg.hu/gazdasag/20100511_bankok_devizahitelek",0,0,0,0,0
13165,12,2,"Matolcsy György","Horváth Krisztina úgy értesült, hogy ez a vélemény alakult ki Matolcsy György leendõ nemzetgazdasági miniszter felvetésével kapcsolatban a bankszövetség szakemberei között is.","http://hvg.hu/gazdasag/20100511_bankok_devizahitelek",0,0,1,0,0
13167,26,2,"Barack Obama","Összehangoltan lépnek fel a nukleáris terrorizmus megelõzése érdekében a Washingtonban megrendezett kétnapos nukleáris biztonsági csúcsértekezlet résztvevõi - tartalmazza az a zárónyilatkozat, amelyet a házigazda Barack Obama amerikai elnök tett közzé a keddi zárónapon.","http://hvg.hu/vilag/20100414_nuklearis_terrorizmus_atomcsucs",0,0,0,0,0
13168,5,2,"Szabó Gábor","Így indította prédikációjának gondolatsorát Szabó Gábor, lelkész, a Kecskeméti Református Egyházközség Igazgatótanácsának elnöke.","http://kecskemetitv.hu/hun/sa_tv/i_kecskemet_2/i_a_husvet_elotti_nagypentek_jezus_kereszthalalanak_43890/t_A%20húsvét%20elõtti%20nagypéntek%20Jézus%20kereszthalálának%20a%20napja/index.html",0,0,0,0,0
13169,7,2,"Illyés Dániel","| Ma kezdõdik a képzés a Illyés Dániel vezette labdarúgó kapusakadémián, ahol elsõként az U11-es és U12-es korosztály hálóõrei tanulhatnak.","http://www.heol.hu/heves/sport/kezdes-az-egri-kapusakademian-296709",0,0,0,0,0
13170,1,2,"Illyés Dániel","Illyés Dánieltõl sokat tanulhatnak a fiatal egri kapusok (is).","http://www.heol.hu/heves/sport/kezdes-az-egri-kapusakademian-296709",0,1,1,1,1
13172,32,2,"Illyés Dániel","A ma 14 és 15 órakor tartandó edzésen az U11-es és az U12-es egri együttes hálóõreivel, holnap 15 és 16 óra között az U16-os és az U19-es gárda portásaival foglalkozik Illyés Dániel.","http://www.heol.hu/heves/sport/kezdes-az-egri-kapusakademian-296709",0,0,0,0,0
13173,6,2,"Tanács István","Ezt a háttérnézetet mutatta meg Tanács István hétfõi számunkban.","http://nol.hu/velemeny/20100303-apad_",0,0,0,0,0
13174,2,2,"Mesterházy Attila","Ahogyan Mesterházy Attila kiemelte, másfélszeresével emelnék a dolgozók bérét, és ötször több pénz jutna kutatásokra.","http://atv.hu/belfold/20100221_270_300_ezer_forintra_emelnek_az_egeszsegugyi_dolgozok_beret_video",0,0,0,0,0
13175,29,2,"Bus Szilvia","A vámnyomozók bûnügyi információk alapján tartottak házkutatást a garázsban, ahol nagy mennyiségben foglaltak le bélyegzõket, számlatömböket, valamint a számlagyár mûködésére vonatkozó egyéb bizonyítékokat - közölte Bus Szilvia, a Vám- és Pénzügyõrség Dél-dunántúli Regionális Parancsnokságának sajtófelelõse.","http://hvg.hu/gazdasag/20100217_szamlagyar_lebukott_Pecsen",0,0,0,0,0
13176,21,2,"Szabó Zoltán","A fideszes vezetésû Esztergom a közakarattal, a szintén fideszes irányítású Kaposvár pedig a közakarattal bánik helytelenül - jelentette ki Szabó Zoltán MSZP-s országgyûlési képviselõ vasárnap Budapesten.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13177,20,2,"Meggyes Tamás","A szocialista politikus elmondta: Esztergom a demokrácia fekete lyukává vált, ahol jelenleg mindent lehet, ""amit Meggyes Tamás polgármester kénye-kedve megenged.""","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",-1,-1,-1,-1,-1
13178,1,2,"Meggyes Tamás","Meggyes Tamás ráadásul hangsúlyozta: a választásokig mindig meg fogja szavaztatni, hogy a nyílt ügyekben ne lehessen vita, így a képviselõk a város nyilvánossága elõtt nem használhatják propaganda célokra a testületi üléseket - tette hozzá.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13179,1,2,"Szabó Zoltán","Szabó Zoltán szerint ezzel a polgármester szavazógépnek tekinti a képviselõket, akik igent vagy nemet mondhatnak, de a véleményeket és a bírálatokat cenzúrázzák.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13180,2,2,"Szabó Zoltán","Kaposváron Szabó Zoltán a Jégcsarnok volt vezetõjének sikkasztási ügyére hívta fel a figyelmet.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",-1,-1,0,0,0
13181,1,2,"Dér Tamás","Dér Tamás fideszes önkormányzati képviselõ, a Városi Sportcsarnok és Intézményei igazgatója azért bocsátotta el a Jégcsarnok vezetõjét, mert a városi sportcsarnokot este nyolc óra után különbözõ csoportok használták ugyan, de a bevétel nem az intézmény számlájára került.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,1
13182,1,2,"Szabó Zoltán","Szabó Zoltán szerint ezekbõl a példákból az látszik, hogy Esztergom a demokrácia, Kaposvár pedig a közpénzek fekete lyuka lett a fideszes városvezetés alatt.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13183,1,2,"Cser-Palkovics András","Cser-Palkovics András, a Fidesz helyettes szóvivõje Szabó Zoltán sajtótájékoztatója után szocialista politikusoktól idézett mondatokkal reagált - egyebek mellett arról beszélnek, hogy az MSZP szerintük érintett bizonyos korrupciós ügyekben, illetve a párt nehéz helyzetben van.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13184,8,2,"Szabó Zoltán","Cser-Palkovics András, a Fidesz helyettes szóvivõje Szabó Zoltán sajtótájékoztatója után szocialista politikusoktól idézett mondatokkal reagált - egyebek mellett arról beszélnek, hogy az MSZP szerintük érintett bizonyos korrupciós ügyekben, illetve a párt nehéz helyzetben van.","http://atv.hu/belfold/20100214_mszp_esztergom_a_demokracia_kaposvar_a_kozpenzek_feketelyuka",0,0,0,0,0
13185,10,2,"Marsi Erika","Január 8-án benyújtotta lemondását a pénzintézetekért felelõs szakállamtitkár, Marsi Erika, s visszatért korábbi munkahelyére, a Nemzetközi Bankárképzõ Központba - tudta meg a Heti Válasz.","http://hetivalasz.hu/itthon/titokzatos-baratnok-van-akirol-gyurcsany-is-hallgat-27234/",0,0,0,0,0
13186,1,2,"Bajnai Gord","Bajnai Gordon 2009. július 27-én nevezte ki szakállamtitkárnak, hogy megregulázza a pénzügyi szektort.","http://hetivalasz.hu/itthon/titokzatos-baratnok-van-akirol-gyurcsany-is-hallgat-27234/",0,0,0,1,0
13187,1,2,"Marsi Erika","Marsi Erika vezette azt a ,,kormányzati támadássorozatot"", amely 2009 májusában bontakozott ki a Pénzügyi Szervezetek Állami Felügyelete ellen, s amely a korábbi elnök, Farkas István lemondásához vezetett.","http://hetivalasz.hu/itthon/titokzatos-baratnok-van-akirol-gyurcsany-is-hallgat-27234/",0,0,-1,-1,-1
13188,30,2,"Farkas István","Marsi Erika vezette azt a ,,kormányzati támadássorozatot"", amely 2009 májusában bontakozott ki a Pénzügyi Szervezetek Állami Felügyelete ellen, s amely a korábbi elnök, Farkas István lemondásához vezetett.","http://hetivalasz.hu/itthon/titokzatos-baratnok-van-akirol-gyurcsany-is-hallgat-27234/",-1,-1,0,-1,-1
13189,1,1,"Marsi","Marsi korábban a PSZÁF fõigazgatói posztját is betöltötte.","http://hetivalasz.hu/itthon/titokzatos-baratnok-van-akirol-gyurcsany-is-hallgat-27234/",0,0,0,0,0
13190,48,2,"Akar László","Kicsivel a mélypont felett stagnál az utóbbi két negyedévben a GKI, valamint az Ingatlan és Befektetés szaklap fõvárosi ingatlanindexe, a tavaly júliusi mínusz 33,4 pontos negatív csúcsról októberben mínusz 28,6 pontra emelkedett, majd az idén januárban mínusz 29,2 pontra csökkent a mutató - mondta Akar László, a GKI Gazdaságkutató Zrt. csoport-vezérigazgatója.","http://hvg.hu/gazdasag/20100210_gki_ingatlanindex_elorejelzes_lakasepites",0,0,0,0,0
13191,1,2,"Borsi László","Borsi László, az Ingatlan és Befektetést is tulajdonló Lakásvásár Média Csoport elnöke bírálta, hogy az állam gyakorlatilag kivonult a lakáspiacról.","http://hvg.hu/gazdasag/20100210_gki_ingatlanindex_elorejelzes_lakasepites",0,0,0,0,0
13192,34,3,"Tamásné Czinege Csilla","Az elõzõ évhez képest 3,2 százalékkal, 545,1 milliárd forintra csökkent 2009-ben az APEH Dél-Alföldi Regionális Igazgatósága által beszedett összeg, a költségvetés nettó bevételéhez 444,5 milliárd forinttal járultak hozzá a régió adófizetõi - közölte Tamásné Czinege Csilla, az APEH regionális igazgatója hétfõn Szegeden.","http://hiros.index.hu/gazdasag/adozzunk/dolgozik_a_del-alfoldi_apeh_-_kepgaleria",0,0,0,0,0
13193,1,2,"Zuschlag János","Zuschlag János hangsúlyozta: ebben az idõszakban valósan mûködõ civil szervezetek, valós programok megvalósításával foglalkoztak.","http://kecskemetitv.hu/hun/sa_tv/i_kecskemet_2/i_ismet_beszelt_a_birosagon_zuschlag_janos_36609/t_Ismét%20beszélt%20a%20bíróságon%20Zuschlag%20János/index.html",0,0,0,0,0
13194,38,2,"Molnár Csaba","Nem vagyunk túl a holokauszton politikai értelemben se Magyarországon, se egész Európában; a rendszerváltás után több lehetõség nyílt az országban a vészkorszakra való emlékezésre, de ezzel együtt erõre kaphatott az antiszemitizmus is - mondta Molnár Csaba kancelláriaminiszter szerdán Budapesten, a Páva utcai Holokauszt Emlékközpontban.","http://atv.hu/belfold/20100127_a_holokauszt_ezer_szallal_kotodik_mindennapjainkhoz",0,0,0,0,0
13195,16,2,"Török Zsuzsa","A megemlékezés keretében a Holokauszt Emlékközpont Egy/másért címû kötetét mutatta be az egyik szerkesztõ, Török Zsuzsa.","http://atv.hu/belfold/20100127_a_holokauszt_ezer_szallal_kotodik_mindennapjainkhoz",0,0,0,0,0
13196,8,2,"Michal Andrukonis","A lengyel diplomáciai testület ideiglenes ügyvivõje, Michal Andrukonis a projekt keretében az interneten létesített virtuális lengyel kisváros ""felépítésérõl"" adott számot a jelen lévõknek.","http://atv.hu/belfold/20100127_a_holokauszt_ezer_szallal_kotodik_mindennapjainkhoz",0,0,0,0,0
13197,7,2,"Dobrozsi Zoltán","A szûkebb hazánkat érintõ jelenlegi helyzetrõl Dobrozsi Zoltán, az Észak-magyarországi Regionális Munkaügyi Központ szakmai fõigazgató-helyettese a tegnapi egri konferencián nyilatkozott.","http://www.heol.hu/heves/gazdasag/ma-meg-keves-a-rugalmas-munkahely-282575",0,0,0,0,0
13198,1,2,"Hajdú Emese","Hajdú Emese Csillának Varga Ottó kiadóvezetõ, fõszerkesztõ adta át a díjat.","http://www.heol.hu/heves/kultura/olvasoink-utan-mi-is-dijaztuk-a-szepseget-276750",1,1,1,1,1
13199,4,2,"Varga Ottó","Hajdú Emese Csillának Varga Ottó kiadóvezetõ, fõszerkesztõ adta át a díjat.","http://www.heol.hu/heves/kultura/olvasoink-utan-mi-is-dijaztuk-a-szepseget-276750",0,0,0,0,0
13200,7,3,"Hajdú Emese Csilla","| Fõszerkesztõi gratuláció keretében vehette át Hajdú Emese Csilla a Heol Szépe verseny legutóbbi fordulójában megszerzett elsõ helyért járó díjat.","http://www.heol.hu/heves/kultura/olvasoink-utan-mi-is-dijaztuk-a-szepseget-276750",1,1,1,1,1
13201,14,2,"Varga Ottó","Bármelyik szakmára is esik a választása, magáénak tudhatja szerkesztõségünk jókívánságait, amelyeket Varga Ottó fõszerkesztõ-kiadóvezetõ tolmácsolt neki, mikor átadta az elsõ helyezésért járó díjat.","http://www.heol.hu/heves/kultura/olvasoink-utan-mi-is-dijaztuk-a-szepseget-276750",0,0,0,0,0
13202,1,2,"Nagy Tamás","Nagy Tamás, a MOSZ elnöke azt emelte ki, hogy a szervezet két évtizedes mûködése során a MOSZ tudatosan építette fel a mezõgazdasági szövetkezõk és termelõk érdekképviseleti rendszerét.","http://hvg.hu/gazdasag/20091209_graf_agrar_magyar_mezogazdasag",0,0,0,0,0
13203,8,2,"Nagy Tamás","A küldöttek az elnöki tisztségre továbbra is Nagy Tamás eddigi elnököt tartották alkalmasnak.","http://hvg.hu/gazdasag/20091209_graf_agrar_magyar_mezogazdasag",1,1,1,1,1
13204,7,2,"Horváth Gábor","A fõtitkári teendõk ellátását pedig ismét Horváth Gáborra - korábbi fõtitkárra - bízták.","http://hvg.hu/gazdasag/20091209_graf_agrar_magyar_mezogazdasag",0,0,0,1,0
13205,9,1,"Rubin","Mindez elengedhetetlen Amerika tekintélyének visszaállításához - ismeri el Rubin.","http://atv.hu/kulfold/091208_obama__elhanyagolja_a_demokratikus_ertekek_kepviseletet.html",0,0,0,0,0
13206,23,2,"Weisz Irén","A Budapesti Nyomozóügyészség szerint a ,,razzia"" harmadik napján Képíró járõrosztaga indokolatlanul agyonlõtte a Steinberger házaspárt, az ágyában fekvõ Weisz Irént és Scheer Ferencet.","http://atv.hu/belfold/091029_birosag_ele_all_a_haborus_bunosseggel_gyanusitott_csendor_.html",-1,-1,-1,-1,-1
13207,26,2,"Scheer Ferenc","A Budapesti Nyomozóügyészség szerint a ,,razzia"" harmadik napján Képíró járõrosztaga indokolatlanul agyonlõtte a Steinberger házaspárt, az ágyában fekvõ Weisz Irént és Scheer Ferencet.","http://atv.hu/belfold/091029_birosag_ele_all_a_haborus_bunosseggel_gyanusitott_csendor_.html",-1,-1,-1,-1,0
13208,1,2,"Képíró Sándor","Képíró Sándorra a jeruzsálemi Simon Wiesenthal Központ bukkant rá 2006-ban.","http://atv.hu/belfold/091029_birosag_ele_all_a_haborus_bunosseggel_gyanusitott_csendor_.html",0,0,0,0,-1
13209,2,2,"Efraim Zuroff","2006-ban Efraim Zuroff, a Központ igazgatója rögtönzött sajtótájékoztatót szervezett Képíró lakása elé, amely a Frankel Leó utcai zsinagógával szemben van.","http://atv.hu/belfold/091029_birosag_ele_all_a_haborus_bunosseggel_gyanusitott_csendor_.html",0,0,0,0,0
13210,17,2,"Frankel Leó","2006-ban Efraim Zuroff, a Központ igazgatója rögtönzött sajtótájékoztatót szervezett Képíró lakása elé, amely a Frankel Leó utcai zsinagógával szemben van.","http://atv.hu/belfold/091029_birosag_ele_all_a_haborus_bunosseggel_gyanusitott_csendor_.html",0,0,0,0,0
13211,29,2,"Makay Zsolt","Az MDF kilép az Európai Néppártból, és kezdeményezi egy olyan szervezeti forma létrehozását, amely az MDF-hez hasonló, konzervatív pártokat tömöríti az unióban - jelentette be Makay Zsolt, az MDF országos választmányának elnöke szombati budapesti sajtótájékoztatóján a választmányi ülést követõen.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",0,0,0,0,0
13212,3,2,"Bokros Lajos","Emlékeztetett: Bokros Lajos júliustól az európai konzervatívok és reformerek frakciójában tevékenykedik.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",0,0,0,0,0
13213,14,2,"Vaskor László","A választmány foglalkozott a fõvárosi ügyekkel is; az elnök tájékoztatása szerint felszólították Vaskor Lászlót, hogy azonnali hatállyal lépjen ki a fõvárosi MDF-frakcióból.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",-1,-1,-1,0,-1
13214,1,2,"Vaskor László","Vaskor László független, de MDF-es képviselõként folytatja munkáját a közgyûlésben - fûzte hozzá.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",0,0,0,0,0
13215,22,2,"Hock Zoltán","Ezenkívül levelet kívánnak írni a közgyûlés vezetõjéhez azt kérve: teremtse meg annak jogi hátterét, hogy a jövõben MDF-et elhagyó Hock Zoltán és Katona Kálmán ne használhassa a magyar demokrata nevet.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",-1,-1,-1,0,-1
13216,25,2,"Katona Kálmán","Ezenkívül levelet kívánnak írni a közgyûlés vezetõjéhez azt kérve: teremtse meg annak jogi hátterét, hogy a jövõben MDF-et elhagyó Hock Zoltán és Katona Kálmán ne használhassa a magyar demokrata nevet.","http://hvg.hu/vilag/20091017_mdf_kilep_europai_neppartbol",0,-1,-1,-1,-1
13217,9,2,"Szilágyi Zoltán","A füzesabonyi Yamato SE 21 esztendõs sportolója, Szilágyi Zoltán küzdelemben a 70-80 kilósok mezõnyében indult.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",0,0,0,0,0
13218,12,2,"Szepesi Csenge","Az 59 ország csaknem félezer harcosát felvonultató viadalon két magyar, Szepesi Csenge (65 kg) és Rózsa Gábor (70 kg) lett aranyérmes, míg Zatykó Zita (plusz 65) és Petõ Krisztián (70) bronzérmesként zárt.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",0,-1,1,1,1
13219,19,2,"Rózsa Gábor","Az 59 ország csaknem félezer harcosát felvonultató viadalon két magyar, Szepesi Csenge (65 kg) és Rózsa Gábor (70 kg) lett aranyérmes, míg Zatykó Zita (plusz 65) és Petõ Krisztián (70) bronzérmesként zárt.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",0,1,1,1,1
13220,29,2,"Zatykó Zita","Az 59 ország csaknem félezer harcosát felvonultató viadalon két magyar, Szepesi Csenge (65 kg) és Rózsa Gábor (70 kg) lett aranyérmes, míg Zatykó Zita (plusz 65) és Petõ Krisztián (70) bronzérmesként zárt.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",1,0,1,0,1
13221,36,2,"Petõ Krisztián","Az 59 ország csaknem félezer harcosát felvonultató viadalon két magyar, Szepesi Csenge (65 kg) és Rózsa Gábor (70 kg) lett aranyérmes, míg Zatykó Zita (plusz 65) és Petõ Krisztián (70) bronzérmesként zárt.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",1,1,1,1,1
13222,1,2,"Paksi Lórán","Paksi Lóránt a 90, Ábrahám Edit a 65 kilósok küzdelmében lett negyedik.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",0,0,1,0,1
13223,6,2,"Ábrahám Edit","Paksi Lóránt a 90, Ábrahám Edit a 65 kilósok küzdelmében lett negyedik.","http://www.heol.hu/heves/sport/vilagbajnoki-negyedikkent-zart-az-abasari-karates-262005",1,0,1,1,1
13225,33,2,"Patai Mihály","A Bankszövetség és a Felügyelet szerint is új idõszámítás kezdõdik a kódex életbe lépésével: - Meg fogják látni, ez egy olyan szakmai önkorlátozás, amely bekerül a tankönyvekbe - vélekedett Patai Mihály, a Magyar Bankszövetség alelnöke.","http://atv.hu/belfold/090916_alairtak_a_banki_etikai_kodexet___video.html",0,0,0,0,0
13226,3,2,"Bedi Gyula","Errõl kérdeztük Bedi Gyulát, Uszód község polgármesterét.","http://hiros.index.hu/regio/kalocsa/celegyenesben_a_csatornaepites_uszodon_is",0,0,0,0,0
13227,5,1,"Bajnai","Persze, tudom én Bajnai úr, nem sokról: csak úgy tízenegynéhánymilliárd forintról van szó.","http://www.belfoldihirek.com/belfold/nyilt-level-bajnai-gordonnak",0,-1,-1,0,-1
13228,1,2,"Repa Imre","Repa Imre aggodalmát fejezte ki, hogy a felsorolt szervezetek feltehetõen eltérõ választ fognak adni.","http://giulio.freeblog.hu/archives/2009/08/15/A_CT_ara/",0,0,0,0,0
13229,1,2,"Simor András","Simor András szerint ennek legfõbb oka, hogy hónapok óta tartósan javult az ország nemzetközi megítélése.","http://atv.hu/belfold/090728_bejon_a_meresz_mnb_dontes__csokkenhetnek_a_hitelkamatok_is___video.html",0,0,0,0,0
13230,1,2,"Simor András","Simor András szerint a kamatdöntést egyik legfõbb oka, hogy az elmúlt hónapokban lényegesen javult az ország nemzetközi megítélése.","http://atv.hu/belfold/090728_bejon_a_meresz_mnb_dontes__csokkenhetnek_a_hitelkamatok_is___video.html",0,0,0,0,0
13231,38,2,"Sándor Pál","Mint azt a budapesti szabadtéri vetítõhelyekrõl írott összefoglaló cikkünkben is említettük, a program kínálata ezt követõen meglehetõsen eklektikus: a magyar filmmûvészet remekeit (például a Hannibál tanár úr címû Fábri-mûvet vagy a Régi idõk fociját Sándor Páltól) ugyanúgy megtaláljuk benne, mint a közelmúlt amerikai sikerét (lásd Kerülõutak) vagy a francia új hullám örökbecsû opusát (Jules és Jim).","http://obudai.blog.hu/2009/07/08/kertmozi_a_zichy_kastely_udvaran",1,0,1,1,0
13232,4,2,"Fodor Zoltán","Amint azt Dr. Fodor Zoltántól, a fogyasztóvédelmi hivatal kirendeltség-vezetõjétõl megtudtuk: a tavalyi évhez képest javult a fogyasztóvédelmi mérleg.","http://kecskemetitv.hu/hun/sa_kecskemet/i_kecskemet_2/i_idegenforgalmi_vizsgalat_17989/t_Idegenforgalmi%20vizsgálat%20/index.html",0,0,0,0,0
13233,1,2,"Szili Katalin","Szili Katalin példátlannak tartja, amit Szlovákia tett a nyelvtörvény ügyében.","http://hvg.hu/vilag/20090707_szili_szlovak_nyelvtorveny",0,0,0,0,0
13234,1,2,"Szili Katalin","Szili Katalin hangot adott azon véleményének, hogy ha EU-csatlakozása idején fogad el valamelyik állam egy ilyen jogszabályt, ez ""azt a kérdést is felvetné, hogy akkor az unióba kerülhet-e"".","http://hvg.hu/vilag/20090707_szili_szlovak_nyelvtorveny",0,0,0,0,0
13235,14,1,"Orbán","A Sme kommentátora szerint amit viszont érdemes elemezni, az az, hogy Orbán és a Fidesz legnagyobb vetélytársát ebben a választásban nem a szocialisták, hanem a radikális Jobbik jelenti.","http://hvg.hu/vilag/20090602_sms_pozsony_szlovak_magyar_viszony",0,0,0,0,0
13236,15,1,"Orbán","A honlap, ahol még a Fidesz új programjának közzétételével is meg kellett várni Orbán bemutató beszédének szó szerinti leiratát, most önkritikus is volt.","http://fideszfigyelo.blog.hu/2009/05/28/nocsak_24",0,0,0,0,0
13237,11,2,"Orbán Viktor","""Technikai megjegyzés az igazhívõknek: a Fideszt és magát Orbán Viktort nem hogy szabad, de kell is kritizálni jobboldalról.","http://fideszfigyelo.blog.hu/2009/05/28/nocsak_24",0,-1,-1,-1,-1
13238,14,2,"Erõss Zsolt","A meteorológiai híradások alkalmasnak jelezték az idõjárást, ennek megfelelõen május 19-én hajnalban Erõss Zsolt, Szabó Levente és Barna Dániel elindult a 7100 méteren álló csúcstámadó táborból, hogy megmássza a világ nyolcadik legmagasabb csúcsát, a nepáli Manaslut.","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",0,0,1,1,0
13239,17,2,"Szabó Levente","A meteorológiai híradások alkalmasnak jelezték az idõjárást, ennek megfelelõen május 19-én hajnalban Erõss Zsolt, Szabó Levente és Barna Dániel elindult a 7100 méteren álló csúcstámadó táborból, hogy megmássza a világ nyolcadik legmagasabb csúcsát, a nepáli Manaslut.","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",0,0,1,0,0
13240,20,2,"Barna Dániel","A meteorológiai híradások alkalmasnak jelezték az idõjárást, ennek megfelelõen május 19-én hajnalban Erõss Zsolt, Szabó Levente és Barna Dániel elindult a 7100 méteren álló csúcstámadó táborból, hogy megmássza a világ nyolcadik legmagasabb csúcsát, a nepáli Manaslut.","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",0,0,1,0,0
13241,3,2,"Barna Dániel","Útközben találkozott Barna Dániellel, aki nem sokkal késõbb szintén felért a csúcsra.","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",0,1,0,0,0
13242,1,2,"Dékány Péter","Dékány Péter 2000-ben, Gárdos Sándor 2001-ben vesztette életet a Himalájában (az expedícióknak Erõss Zsolt is tagja volt).","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",-1,-1,-1,-1,-1
13243,5,2,"Gárdos Sándor","Dékány Péter 2000-ben, Gárdos Sándor 2001-ben vesztette életet a Himalájában (az expedícióknak Erõss Zsolt is tagja volt).","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",-1,-1,-1,-1,-1
13244,15,2,"Erõss Zsolt","Dékány Péter 2000-ben, Gárdos Sándor 2001-ben vesztette életet a Himalájában (az expedícióknak Erõss Zsolt is tagja volt).","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",-1,0,0,0,0
13245,9,2,"Ozsváth Attila","A közelmúlt magyar hegymászásának egyik legnagyobb alakja, Ozsváth Attila pedig 2002-ben indult a pakisztáni Karakorumba, ahonnan sohasem tért vissza.","http://hvg.hu/vilag/2009_05_20_himalaja_magyar_expedicio_halal",0,-1,0,1,-1
13246,2,2,"Lakó Judit","Hamzáné Lakó Judit, a Kistérségi Iroda vezetõje elmondta: ,,8 db városnézõ kerékpárunk van, amelyre két kerékpárra gyermekülés is szerelhetõ, gondolunk a családosokra is természetesen és két sportkerékpárunk is van.""","http://kecskemetitv.hu/hun/sa_kecskemet/i_kozelet_33/i_pattanjon_ket_kerekre_es_nezze_meg_a_varost!_12220/t_Pattanjon%20két%20kerékre%20és%20nézze%20meg%20a%20várost!/index.html",0,0,0,0,0
13247,5,1,"Lieberman","McCain, Graham és Lieberman figyelmeztette Obamát: ha eljárások kezdõdnének, ez negatív hatással lenne arra a nyíltságra, ahogyan bármely kormány tisztviselõi tanácsokat adnak.","http://hvg.hu/vilag/20090423_szenator_obama_bush_kinzas_jogasz_holder",0,0,0,0,0
13248,1,2,"Nancy Pelosi","Nancy Pelosi demokrata párti házelnök eközben egy ""igazság bizottság"" felállítását javasolta a vallatási módszerek feltárása végett.","http://hvg.hu/vilag/20090423_szenator_obama_bush_kinzas_jogasz_holder",0,0,0,0,0
13249,1,2,"Eric Holder","Eric Holder igazságügyi miniszter, Leon Panetta CIA-igazgató és Dennis Blair nemzeti hírszerzési igazgató korábban azt közölték, hogy a feljegyzések kapcsán nem lesznek felelõsségre vonások.","http://hvg.hu/vilag/20090423_szenator_obama_bush_kinzas_jogasz_holder",0,0,0,0,0
